,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
98,6440.0,70594.0,7.5807e-05,29.0,0.43737,3.6051
99,6461.0,71309.0,7.332e-05,29.0,0.43694,3.6494
100,6481.0,72003.0,7.1107e-05,30.0,0.43709,3.5792
101,6502.0,72742.0,6.8965e-05,30.0,0.43573,3.5881
102,6522.0,73446.0,6.7134e-05,30.0,0.43638,3.6245
103,6543.0,74187.0,6.5435e-05,31.0,0.43711,3.5744
104,6563.0,74914.0,6.3985e-05,31.0,0.43709,3.623
105,6582.0,75605.0,6.2814e-05,31.0,0.43715,3.5664
106,6602.0,76333.0,6.1801e-05,31.0,0.43728,3.5972
107,6622.0,77072.0,6.1002e-05,32.0,0.43655,3.6113
108,6641.0,77786.0,6.045e-05,32.0,0.43687,3.6175
109,6660.0,78501.0,6.0116e-05,32.0,0.43683,3.6029
110,6676.0,79101.0,6.0004e-05,32.0,0.43705,3.6303
111,6679.0,79214.0,6e-05,32.0,0.43727,3.6214
