,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
96,2964.0,69140.0,1.629e-05,32.0,0.42459,4.1364
97,2994.0,69841.0,1.5721e-05,32.0,0.42401,4.133
98,3025.0,70566.0,1.5174e-05,32.0,0.42391,4.1167
99,3056.0,71291.0,1.4669e-05,32.0,0.42382,4.1206
100,3087.0,72015.0,1.4207e-05,32.0,0.42395,4.1147
101,3118.0,72740.0,1.3788e-05,32.0,0.42381,4.1176
102,3148.0,73441.0,1.3423e-05,32.0,0.42343,4.1085
103,3179.0,74165.0,1.3091e-05,32.0,0.42382,4.1012
104,3210.0,74889.0,1.2802e-05,32.0,0.42501,4.1205
105,3241.0,75613.0,1.2556e-05,32.0,0.42378,4.086
106,3272.0,76337.0,1.2356e-05,32.0,0.42488,4.0848
107,3303.0,77061.0,1.22e-05,32.0,0.42325,4.0689
108,3333.0,77761.0,1.2091e-05,32.0,0.4238,4.0735
109,3364.0,78485.0,1.2023e-05,32.0,0.42464,4.0688
110,3390.0,79092.0,1.2001e-05,32.0,0.42503,4.0832
111,3391.0,79115.0,1.2e-05,32.0,0.19616,4.0916
112,3392.0,79139.0,1.2e-05,32.0,0.19635,4.0676
113,3393.0,79162.0,1.2e-05,32.0,0.17209,4.0636
114,3394.0,79185.0,1.2e-05,32.0,0.1719,4.066
115,3395.0,79209.0,1.2e-05,32.0,0.19752,4.0881
