,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
100,3068.0,72007.0,7.1061e-05,32.0,0.42141,3.8169
101,3099.0,72735.0,6.8952e-05,32.0,0.42164,3.8077
102,3129.0,73440.0,6.712e-05,32.0,0.4217,3.8348
103,3160.0,74169.0,6.5445e-05,32.0,0.4217,3.825
104,3191.0,74898.0,6.3991e-05,32.0,0.42139,3.8025
105,3221.0,75603.0,6.2798e-05,32.0,0.42162,3.8083
106,3252.0,76332.0,6.1786e-05,32.0,0.42164,3.8201
107,3283.0,77061.0,6.1e-05,32.0,0.42157,3.8058
108,3313.0,77766.0,6.0454e-05,32.0,0.42179,3.814
109,3344.0,78495.0,6.0114e-05,32.0,0.42164,3.811
110,3369.0,79082.0,6.0004e-05,32.0,0.42166,3.7981
111,3374.0,79199.0,6e-05,32.0,0.42207,3.7957
