,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
99,7772.0,71284.0,7.3383e-05,29.0,0.44471,3.5592
100,7797.0,72007.0,7.1077e-05,30.0,0.44461,3.5589
101,7822.0,72739.0,6.8959e-05,30.0,0.44481,3.579
102,7846.0,73442.0,6.7129e-05,30.0,0.44403,3.622
103,7871.0,74175.0,6.5445e-05,31.0,0.44426,3.5689
104,7895.0,74902.0,6.3997e-05,31.0,0.44478,3.6091
105,7919.0,75628.0,6.277e-05,31.0,0.4447,3.6097
106,7942.0,76324.0,6.1804e-05,31.0,0.44448,3.5938
107,7966.0,77062.0,6.1006e-05,32.0,0.445,3.5818
108,7989.0,77780.0,6.045e-05,32.0,0.44387,3.6255
109,8012.0,78500.0,6.0114e-05,32.0,0.44454,3.5412
110,8031.0,79093.0,6.0004e-05,32.0,0.44373,3.6007
111,8032.0,79124.0,6.0002e-05,32.0,0.31543,3.5531
112,8033.0,79156.0,6.0001e-05,32.0,0.31564,3.6078
113,8034.0,79187.0,6e-05,32.0,0.31547,3.5932
114,8035.0,79218.0,6e-05,32.0,0.3154,3.559
