,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.016626,0.0,320.0,0.0,10.963
1,3.0,951.23,0.00059997,320.0,0.0,10.005
2,5.0,1583.6,0.00059978,320.0,0.0,8.9683
3,7.0,2216.2,0.00059943,320.0,0.0,8.3535
4,10.0,3164.8,0.00059857,320.0,0.0,7.7574
5,12.0,3797.0,0.00059779,320.0,0.0,7.6114
6,14.0,4429.1,0.00059684,320.0,0.0,7.549
7,16.0,5061.1,0.00059572,320.0,0.0,7.5601
8,19.0,6010.4,0.00059372,320.0,0.0,7.4514
9,21.0,6643.0,0.00059218,320.0,0.0,7.4507
10,23.0,7275.8,0.00059047,320.0,0.0,7.3704
11,26.0,8226.7,0.0005876,320.0,0.0,7.3396
12,28.0,8860.2,0.00058547,320.0,0.0,7.2838
13,30.0,9494.5,0.00058319,320.0,0.0,7.2429
14,32.0,10128.0,0.00058074,320.0,0.0,7.1506
15,35.0,11080.0,0.00057677,320.0,0.0,7.1248
16,37.0,11714.0,0.00057393,320.0,0.0,7.0264
17,39.0,12348.0,0.00057093,320.0,0.0,7.0414
18,41.0,12982.0,0.00056778,320.0,0.0,6.9832
19,44.0,13934.0,0.00056276,320.0,0.0,6.9574
20,46.0,14568.0,0.00055924,320.0,0.0,6.907
21,48.0,15202.0,0.00055556,320.0,0.0,6.9011
22,51.0,16155.0,0.00054978,320.0,0.0,6.8726
23,53.0,16789.0,0.00054575,320.0,0.0,6.864
24,55.0,17424.0,0.00054158,320.0,0.0,6.827
25,57.0,18059.0,0.00053727,320.0,0.0,6.7909
26,60.0,19011.0,0.00053057,320.0,0.0,6.8128
27,62.0,19645.0,0.00052594,320.0,0.0,6.7492
28,64.0,20280.0,0.00052119,320.0,0.0,6.7431
29,66.0,20914.0,0.00051631,320.0,0.0,6.7137
30,69.0,21866.0,0.00050878,320.0,0.0,6.6808
31,71.0,22500.0,0.00050362,320.0,0.0,6.6475
32,73.0,23135.0,0.00049834,320.0,0.0,6.6249
33,75.0,23769.0,0.00049296,320.0,0.0,6.5964
34,78.0,24721.0,0.00048468,320.0,0.0,6.583
35,80.0,25356.0,0.00047904,320.0,0.0,6.6299
36,82.0,25992.0,0.0004733,320.0,0.0,6.6252
37,85.0,26945.0,0.00046452,320.0,0.0,6.5501
38,87.0,27580.0,0.00045856,320.0,0.0,6.5551
39,89.0,28216.0,0.00045252,320.0,0.0,6.5757
40,91.0,28851.0,0.00044639,320.0,0.0,6.5206
