,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0073352,0.0,32.0,-100.0,10.986
1,31.0,720.3,0.00059996,32.0,0.42607,7.1922
2,62.0,1441.8,0.00059971,32.0,0.42648,6.7331
3,93.0,2163.3,0.00059925,32.0,0.4257,6.4876
4,124.0,2885.2,0.00059856,32.0,0.42563,6.2897
5,155.0,3607.6,0.00059765,32.0,0.42477,6.2149
6,186.0,4330.6,0.00059651,32.0,0.42519,6.0999
7,217.0,5053.8,0.00059516,32.0,0.42478,6.0375
8,248.0,5777.2,0.00059358,32.0,0.4247,5.913
9,279.0,6500.8,0.00059179,32.0,0.42478,5.8195
10,309.0,7201.0,0.00058984,32.0,0.42449,5.7766
11,340.0,7924.9,0.00058762,32.0,0.42458,5.6776
12,371.0,8649.0,0.00058519,32.0,0.42477,5.5483
13,402.0,9372.8,0.00058254,32.0,0.4243,5.5362
14,433.0,10097.0,0.00057968,32.0,0.42449,5.4662
15,464.0,10821.0,0.00057662,32.0,0.42381,5.3812
16,494.0,11522.0,0.00057346,32.0,0.42441,5.3339
17,525.0,12246.0,0.00056999,32.0,0.42472,5.2437
18,556.0,12971.0,0.00056633,32.0,0.42277,5.1676
19,587.0,13695.0,0.00056246,32.0,0.42396,5.1078
20,618.0,14420.0,0.00055841,32.0,0.42373,5.0696
21,648.0,15120.0,0.0005543,32.0,0.42448,5.0764
22,679.0,15845.0,0.00054988,32.0,0.4239,4.9956
23,710.0,16569.0,0.00054527,32.0,0.42421,4.9336
24,741.0,17293.0,0.00054048,32.0,0.42422,4.8992
25,772.0,18018.0,0.00053552,32.0,0.42345,4.8498
26,803.0,18743.0,0.00053038,32.0,0.42431,4.8144
27,833.0,19444.0,0.00052526,32.0,0.42352,4.7325
28,864.0,20168.0,0.0005198,32.0,0.42471,4.6815
29,895.0,20893.0,0.00051418,32.0,0.42355,4.7057
30,926.0,21618.0,0.00050841,32.0,0.42391,4.5867
31,957.0,22342.0,0.00050249,32.0,0.42418,4.5652
32,987.0,23044.0,0.00049663,32.0,0.42394,4.5467
33,1018.0,23769.0,0.00049043,32.0,0.42404,4.5137
34,1049.0,24493.0,0.0004841,32.0,0.42367,4.4845
35,1080.0,25218.0,0.00047765,32.0,0.42402,4.4404
36,1111.0,25943.0,0.00047106,32.0,0.42372,4.4026
37,1141.0,26645.0,0.00046458,32.0,0.42384,4.3857
38,1172.0,27370.0,0.00045777,32.0,0.4235,4.3651
39,1203.0,28095.0,0.00045085,32.0,0.42338,4.3542
40,1234.0,28820.0,0.00044384,32.0,0.42383,4.3423
41,1264.0,29521.0,0.00043696,32.0,0.4241,4.3086
42,1295.0,30246.0,0.00042976,32.0,0.42355,4.27
43,1326.0,30971.0,0.00042248,32.0,0.42349,4.2876
44,1357.0,31697.0,0.00041512,32.0,0.42337,4.2576
45,1388.0,32422.0,0.00040769,32.0,0.42381,4.2144
46,1418.0,33123.0,0.00040044,32.0,0.42338,4.243
47,1449.0,33849.0,0.00039289,32.0,0.42397,4.196
48,1480.0,34574.0,0.00038529,32.0,0.42372,4.2117
49,1511.0,35299.0,0.00037763,32.0,0.42292,4.1491
50,1541.0,36001.0,0.00037019,32.0,0.42349,4.1716
51,1572.0,36727.0,0.00036247,32.0,0.42317,4.1266
52,1603.0,37452.0,0.00035472,32.0,0.42387,4.1177
53,1634.0,38177.0,0.00034695,32.0,0.42402,4.1051
54,1665.0,38902.0,0.00033917,32.0,0.42295,4.0518
55,1695.0,39604.0,0.00033163,32.0,0.42329,4.0852
56,1726.0,40330.0,0.00032383,32.0,0.4233,4.0756
57,1757.0,41056.0,0.00031603,32.0,0.42359,4.0856
58,1788.0,41782.0,0.00030825,32.0,0.42384,4.0363
59,1818.0,42484.0,0.00030074,32.0,0.42345,4.0692
60,1849.0,43210.0,0.000293,32.0,0.42271,4.0055
61,1880.0,43935.0,0.00028529,32.0,0.4234,4.0353
62,1911.0,44661.0,0.00027762,32.0,0.42254,4.0367
63,1941.0,45364.0,0.00027023,32.0,0.42373,4.014
64,1972.0,46090.0,0.00026265,32.0,0.42358,4.0166
65,2003.0,46816.0,0.00025512,32.0,0.42326,3.9699
66,2034.0,47542.0,0.00024767,32.0,0.42249,3.962
67,2064.0,48243.0,0.00024051,32.0,0.42364,3.963
68,2095.0,48970.0,0.00023319,32.0,0.4236,3.9579
69,2126.0,49695.0,0.00022595,32.0,0.42388,3.9719
70,2157.0,50421.0,0.0002188,32.0,0.42459,3.9551
71,2187.0,51123.0,0.00021197,32.0,0.42305,3.931
72,2218.0,51848.0,0.00020501,32.0,0.42282,3.9252
73,2249.0,52573.0,0.00019816,32.0,0.42372,3.9335
74,2280.0,53299.0,0.00019141,32.0,0.42349,3.9216
75,2310.0,54001.0,0.00018499,32.0,0.42404,3.8833
76,2341.0,54726.0,0.00017848,32.0,0.42374,3.8996
77,2372.0,55452.0,0.00017208,32.0,0.42319,3.8933
78,2403.0,56179.0,0.00016582,32.0,0.42353,3.8901
79,2433.0,56881.0,0.00015989,32.0,0.42343,3.8705
80,2464.0,57607.0,0.00015391,32.0,0.42246,3.8953
81,2495.0,58333.0,0.00014807,32.0,0.42297,3.8807
82,2526.0,59058.0,0.00014238,32.0,0.42418,3.8776
83,2556.0,59761.0,0.00013703,32.0,0.42313,3.8557
84,2587.0,60487.0,0.00013165,32.0,0.42362,3.8697
85,2618.0,61213.0,0.00012644,32.0,0.4236,3.8522
86,2649.0,61939.0,0.00012141,32.0,0.42372,3.8495
87,2679.0,62641.0,0.0001167,32.0,0.42352,3.8544
88,2710.0,63368.0,0.000112,32.0,0.42275,3.855
89,2741.0,64095.0,0.00010748,32.0,0.42295,3.8363
90,2772.0,64821.0,0.00010316,32.0,0.423,3.8225
91,2802.0,65523.0,9.9153e-05,32.0,0.42316,3.8273
92,2833.0,66249.0,9.5203e-05,32.0,0.4233,3.7997
93,2864.0,66975.0,9.145e-05,32.0,0.4232,3.826
94,2895.0,67701.0,8.7894e-05,32.0,0.42287,3.8028
95,2925.0,68405.0,8.4645e-05,32.0,0.42289,3.8195
96,2956.0,69132.0,8.1487e-05,32.0,0.42299,3.8033
97,2987.0,69858.0,7.8538e-05,32.0,0.42291,3.7741
98,3017.0,70561.0,7.5887e-05,32.0,0.42347,3.8011
99,3048.0,71288.0,7.3355e-05,32.0,0.42339,3.8031
100,3079.0,72014.0,7.1037e-05,32.0,0.42257,3.7894
101,3110.0,72741.0,6.8936e-05,32.0,0.42272,3.8065
102,3140.0,73444.0,6.7111e-05,32.0,0.42216,3.8057
103,3171.0,74171.0,6.544e-05,32.0,0.42164,3.7844
104,3202.0,74898.0,6.3991e-05,32.0,0.42284,3.7949
105,3232.0,75601.0,6.2801e-05,32.0,0.42274,3.763
106,3263.0,76328.0,6.1791e-05,32.0,0.42242,3.8047
107,3294.0,77055.0,6.1005e-05,32.0,0.42265,3.7894
108,3325.0,77782.0,6.0444e-05,32.0,0.42263,3.7789
109,3355.0,78485.0,6.0116e-05,32.0,0.42336,3.7547
110,3381.0,79094.0,6.0004e-05,32.0,0.42343,3.757
111,3386.0,79211.0,6e-05,32.0,0.42328,3.774
