,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0085907,0.0,1.0,0.0,10.982
1,472.0,721.13,0.00059996,3.0,0.0,6.2519
2,783.0,1440.5,0.00059971,4.0,0.0,5.9475
3,1013.0,2162.4,0.00059923,5.0,0.0,5.6966
4,1195.0,2880.1,0.00059854,6.0,0.0,5.4727
5,1347.0,3602.7,0.00059763,7.0,0.0,5.2938
6,1476.0,4324.4,0.00059649,8.0,0.0,5.2051
7,1588.0,5047.1,0.00059514,10.0,0.0,5.0282
8,1686.0,5762.9,0.00059358,11.0,0.0,4.9832
9,1775.0,6484.6,0.00059179,12.0,0.0,4.8802
10,1856.0,7207.2,0.00058978,13.0,0.0,4.7628
11,1930.0,7928.1,0.00058757,14.0,0.0,4.6943
12,1998.0,8645.9,0.00058515,15.0,0.0,4.6117
13,2061.0,9362.9,0.00058253,16.0,0.0,4.559
14,2120.0,10086.0,0.00057969,18.0,0.0,4.5029
15,2175.0,10806.0,0.00057664,19.0,0.0,4.4815
16,2227.0,11528.0,0.00057338,20.0,0.0,4.4706
17,2276.0,12248.0,0.00056994,21.0,0.0,4.3916
18,2322.0,12963.0,0.00056633,22.0,0.0,4.3443
19,2366.0,13681.0,0.0005625,23.0,0.0,4.3486
20,2408.0,14402.0,0.00055848,25.0,0.0,4.3056
21,2448.0,15124.0,0.00055425,26.0,0.0,4.3316
22,2487.0,15859.0,0.00054976,27.0,0.0,4.2596
23,2523.0,16567.0,0.00054526,28.0,0.0,4.2524
24,2558.0,17285.0,0.00054052,29.0,0.0,4.2249
25,2592.0,18009.0,0.00053557,30.0,0.0,4.1974
26,2625.0,18739.0,0.0005304,32.0,0.0,4.2093
27,2656.0,19453.0,0.00052519,33.0,0.0,4.1639
28,2686.0,20170.0,0.00051979,34.0,0.0,4.1779
29,2715.0,20887.0,0.00051425,35.0,0.0,4.1195
30,2743.0,21602.0,0.00050856,36.0,0.0,4.1319
31,2771.0,22339.0,0.00050255,37.0,0.0,4.0945
32,2797.0,23044.0,0.00049666,38.0,0.0,4.0895
33,2823.0,23771.0,0.00049046,40.0,0.0,4.1156
34,2848.0,24492.0,0.00048417,41.0,0.0,4.0765
35,2872.0,25204.0,0.00047783,42.0,0.0,4.0534
36,2896.0,25936.0,0.00047119,43.0,0.0,4.0258
37,2919.0,26657.0,0.00046454,44.0,0.0,4.0469
38,2941.0,27364.0,0.00045791,45.0,0.0,4.0137
39,2963.0,28088.0,0.00045101,46.0,0.0,4.0136
40,2985.0,28833.0,0.00044382,48.0,0.0,3.9974
41,3005.0,29526.0,0.00043703,49.0,0.0,3.9968
42,3026.0,30271.0,0.00042964,50.0,0.0,4.0023
43,3045.0,30961.0,0.00042272,51.0,0.0,4.0136
44,3065.0,31702.0,0.00041521,52.0,0.0,3.9981
45,3084.0,32423.0,0.00040783,53.0,0.0,3.9862
46,3103.0,33159.0,0.00040024,55.0,0.0,3.9722
47,3121.0,33871.0,0.00039283,56.0,0.0,3.966
48,3139.0,34599.0,0.0003852,57.0,0.0,3.926
49,3156.0,35300.0,0.00037782,58.0,0.0,3.9403
50,3173.0,36015.0,0.00037025,59.0,0.0,3.9217
51,3190.0,36743.0,0.00036251,60.0,0.0,3.9193
52,3206.0,37441.0,0.00035506,61.0,0.0,3.9312
53,3223.0,38197.0,0.00034697,63.0,0.0,3.8971
54,3239.0,38924.0,0.00033918,64.0,0.0,3.9031
55,3254.0,39617.0,0.00033173,65.0,0.0,3.9057
56,3269.0,40322.0,0.00032417,66.0,0.0,3.8925
57,3284.0,41040.0,0.00031647,67.0,0.0,3.9057
58,3299.0,41770.0,0.00030865,68.0,0.0,3.901
59,3314.0,42512.0,0.00030072,70.0,0.0,3.8807
60,3328.0,43217.0,0.00029321,71.0,0.0,3.8922
61,3342.0,43934.0,0.00028561,72.0,0.0,3.8593
62,3356.0,44662.0,0.00027792,73.0,0.0,3.828
63,3370.0,45401.0,0.00027015,74.0,0.0,3.8634
64,3383.0,46099.0,0.00026288,75.0,0.0,3.8307
65,3396.0,46807.0,0.00025554,76.0,0.0,3.8439
66,3409.0,47526.0,0.00024816,78.0,0.0,3.8406
67,3422.0,48257.0,0.00024071,79.0,0.0,3.8615
68,3435.0,48999.0,0.00023324,80.0,0.0,3.8596
69,3447.0,49693.0,0.00022632,81.0,0.0,3.8411
70,3460.0,50455.0,0.00021882,82.0,0.0,3.8155
