,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.012785,0.0,1.0,0.0,10.982
1,508.0,720.69,0.00059996,2.0,0.0,6.2702
2,1015.0,1440.3,0.0005997,2.0,0.0,6.0096
3,1523.0,2161.3,0.00059923,2.0,0.0,5.7309
4,1954.0,2881.2,0.00059854,3.0,0.0,5.512
5,2293.0,3601.0,0.00059763,3.0,0.0,5.3314
6,2632.0,4320.4,0.00059649,3.0,0.0,5.2418
7,2972.0,5042.1,0.00059514,3.0,0.0,5.123
8,3235.0,5762.2,0.00059357,4.0,0.0,5.0021
9,3489.0,6480.5,0.00059179,4.0,0.0,4.9519
10,3744.0,7201.6,0.00058978,4.0,0.0,4.8273
11,3981.0,7921.7,0.00058757,5.0,0.0,4.6972
12,4185.0,8641.2,0.00058514,5.0,0.0,4.6117
13,4389.0,9361.4,0.00058251,5.0,0.0,4.5986
14,4593.0,10081.0,0.00057967,5.0,0.0,4.5799
15,4770.0,10802.0,0.00057662,6.0,0.0,4.4944
16,4940.0,11522.0,0.00057337,6.0,0.0,4.4815
17,5110.0,12242.0,0.00056992,6.0,0.0,4.4181
18,5274.0,12963.0,0.00056627,7.0,0.0,4.3719
19,5420.0,13684.0,0.00056242,7.0,0.0,4.3684
20,5565.0,14400.0,0.00055841,7.0,0.0,4.3715
21,5711.0,15122.0,0.00055418,7.0,0.0,4.3331
22,5844.0,15842.0,0.00054978,8.0,0.0,4.2712
23,5972.0,16565.0,0.00054518,8.0,0.0,4.2813
24,6099.0,17281.0,0.00054044,8.0,0.0,4.2322
25,6225.0,18005.0,0.00053549,9.0,0.0,4.2127
26,6338.0,18722.0,0.00053041,9.0,0.0,4.1996
27,6452.0,19445.0,0.00052512,9.0,0.0,4.1618
28,6565.0,20162.0,0.00051972,9.0,0.0,4.1731
29,6672.0,20885.0,0.00051412,10.0,0.0,4.138
30,6774.0,21604.0,0.00050839,10.0,0.0,4.0992
31,6876.0,22323.0,0.00050252,10.0,0.0,4.0908
32,6978.0,23048.0,0.00049646,11.0,0.0,4.0873
33,7070.0,23762.0,0.00049036,11.0,0.0,4.049
34,7163.0,24483.0,0.00048405,11.0,0.0,4.0614
35,7256.0,25205.0,0.00047763,11.0,0.0,4.0238
36,7345.0,25925.0,0.00047109,12.0,0.0,4.0315
37,7430.0,26644.0,0.00046444,12.0,0.0,4.0417
38,7515.0,27364.0,0.00045768,12.0,0.0,3.9851
39,7600.0,28083.0,0.00045082,12.0,0.0,3.9846
40,7679.0,28805.0,0.00044384,13.0,0.0,3.9837
41,7757.0,29520.0,0.00043683,13.0,0.0,3.9729
42,7836.0,30245.0,0.00042964,13.0,0.0,3.9731
43,7912.0,30962.0,0.00042244,14.0,0.0,3.9445
44,7985.0,31683.0,0.00041512,14.0,0.0,3.9017
45,8058.0,32404.0,0.00040773,14.0,0.0,3.8965
46,8131.0,33125.0,0.00040028,14.0,0.0,3.8792
47,8200.0,33848.0,0.00039276,15.0,0.0,3.9094
48,8268.0,34568.0,0.00038521,15.0,0.0,3.9011
49,8336.0,35288.0,0.00037762,15.0,0.0,3.8471
50,8403.0,36011.0,0.00036996,16.0,0.0,3.8553
51,8466.0,36722.0,0.00036239,16.0,0.0,3.8866
52,8530.0,37445.0,0.00035467,16.0,0.0,3.876
53,8594.0,38167.0,0.00034693,16.0,0.0,3.9095
54,8655.0,38888.0,0.0003392,17.0,0.0,3.8368
55,8715.0,39607.0,0.00033147,17.0,0.0,3.8202
56,8775.0,40326.0,0.00032374,17.0,0.0,3.825
57,8834.0,41043.0,0.00031606,18.0,0.0,3.8528
