,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0078158,0.0,1.0,-100.0,10.478
1,306.0,720.19,0.00059996,2.0,0.44092,1.8474
2,611.0,1440.5,0.00059971,2.0,0.43386,1.6666
3,916.0,2161.2,0.00059923,2.0,0.4417,1.5889
4,1175.0,2880.1,0.00059854,3.0,0.44181,1.5116
5,1379.0,3602.1,0.00059763,3.0,0.44199,1.4897
6,1582.0,4320.7,0.00059649,3.0,0.44105,1.4491
7,1786.0,5042.7,0.00059514,3.0,0.4434,1.4217
8,1944.0,5764.6,0.00059357,4.0,0.44142,1.3942
9,2096.0,6481.3,0.00059179,4.0,0.44374,1.3801
10,2249.0,7202.9,0.00058978,4.0,0.44369,1.3577
11,2391.0,7923.0,0.00058757,5.0,0.44279,1.35
12,2513.0,8641.8,0.00058515,5.0,0.44388,1.3265
13,2635.0,9360.6,0.00058252,5.0,0.44415,1.3092
14,2758.0,10085.0,0.00057966,5.0,0.44258,1.2977
15,2864.0,10806.0,0.00057661,6.0,0.44348,1.2815
16,2966.0,11526.0,0.00057336,6.0,0.44391,1.2789
17,3067.0,12240.0,0.00056994,6.0,0.44362,1.2518
18,3166.0,12966.0,0.00056627,7.0,0.44404,1.2642
19,3253.0,13683.0,0.00056244,7.0,0.44264,1.233
20,3340.0,14401.0,0.00055843,7.0,0.44278,1.235
21,3428.0,15126.0,0.00055418,7.0,0.44289,1.2244
22,3508.0,15849.0,0.00054976,8.0,0.44435,1.22
23,3584.0,16564.0,0.00054521,8.0,0.44388,1.2043
24,3661.0,17289.0,0.00054042,8.0,0.44473,1.2039
25,3736.0,18007.0,0.00053551,9.0,0.44408,1.1852
26,3804.0,18726.0,0.00053041,9.0,0.44413,1.1803
27,3872.0,19446.0,0.00052514,9.0,0.44349,1.1683
28,3940.0,20166.0,0.00051972,9.0,0.44411,1.1702
29,4004.0,20887.0,0.00051413,10.0,0.44395,1.1687
30,4065.0,21605.0,0.00050842,10.0,0.44399,1.1509
31,4126.0,22322.0,0.00050256,10.0,0.44483,1.156
32,4187.0,23042.0,0.00049656,11.0,0.4451,1.1441
33,4243.0,23766.0,0.00049036,11.0,0.44248,1.1576
34,4299.0,24491.0,0.00048403,11.0,0.44343,1.1343
35,4354.0,25202.0,0.00047769,11.0,0.44456,1.1399
36,4408.0,25931.0,0.00047108,12.0,0.44457,1.1437
37,4459.0,26651.0,0.00046443,12.0,0.44233,1.136
38,4510.0,27371.0,0.00045767,12.0,0.44418,1.1418
39,4561.0,28091.0,0.0004508,12.0,0.44438,1.1165
40,4608.0,28807.0,0.00044388,13.0,0.44329,1.12
41,4655.0,29526.0,0.00043683,13.0,0.44417,1.1187
42,4702.0,30245.0,0.0004297,13.0,0.44403,1.1239
43,4748.0,30968.0,0.00042244,14.0,0.44348,1.1005
44,4792.0,31692.0,0.00041509,14.0,0.4442,1.0984
45,4835.0,32400.0,0.00040784,14.0,0.44402,1.1127
46,4879.0,33125.0,0.00040036,14.0,0.44292,1.1013
47,4920.0,33840.0,0.00039292,15.0,0.44335,1.0897
48,4961.0,34564.0,0.00038533,15.0,0.44365,1.0897
49,5002.0,35288.0,0.0003777,15.0,0.44345,1.0918
50,5042.0,36007.0,0.00037008,16.0,0.44366,1.0865
51,5080.0,36722.0,0.00036247,16.0,0.44428,1.09
52,5119.0,37456.0,0.00035462,16.0,0.44384,1.0788
53,5157.0,38171.0,0.00034696,16.0,0.44393,1.0772
54,5194.0,38900.0,0.00033916,17.0,0.44372,1.0793
55,5230.0,39620.0,0.00033142,17.0,0.44405,1.0758
56,5266.0,40340.0,0.00032369,17.0,0.44432,1.0715
57,5301.0,41047.0,0.0003161,18.0,0.44393,1.0656
58,5335.0,41767.0,0.00030838,18.0,0.44426,1.0695
59,5369.0,42488.0,0.00030068,18.0,0.44339,1.0696
60,5403.0,43207.0,0.000293,18.0,0.44305,1.0758
61,5436.0,43931.0,0.00028532,19.0,0.4433,1.0659
62,5468.0,44647.0,0.00027776,19.0,0.44391,1.0753
63,5500.0,45362.0,0.00027024,19.0,0.44403,1.0589
64,5532.0,46081.0,0.00026274,20.0,0.44437,1.0651
65,5563.0,46810.0,0.00025518,20.0,0.44358,1.054
66,5594.0,47539.0,0.00024769,20.0,0.44395,1.0612
67,5624.0,48245.0,0.0002405,20.0,0.44442,1.0532
68,5654.0,48969.0,0.00023321,21.0,0.44394,1.0582
69,5683.0,49685.0,0.00022607,21.0,0.44366,1.0461
70,5712.0,50402.0,0.000219,21.0,0.44392,1.0421
71,5742.0,51143.0,0.00021179,22.0,0.44379,1.0495
72,5769.0,51842.0,0.0002051,22.0,0.44373,1.0516
73,5797.0,52567.0,0.00019825,22.0,0.44352,1.0554
74,5825.0,53291.0,0.0001915,22.0,0.44356,1.0361
75,5852.0,54004.0,0.00018499,23.0,0.44364,1.054
76,5879.0,54735.0,0.00017843,23.0,0.44355,1.0497
77,5906.0,55466.0,0.000172,23.0,0.44364,1.0363
78,5932.0,56169.0,0.00016593,23.0,0.44404,1.0473
79,5958.0,56900.0,0.00015977,24.0,0.44359,1.0426
80,5983.0,57606.0,0.00015395,24.0,0.44352,1.0374
81,6009.0,58341.0,0.00014804,24.0,0.44345,1.0241
82,6034.0,59057.0,0.00014244,25.0,0.4435,1.0288
83,6058.0,59763.0,0.00013706,25.0,0.44375,1.0429
84,6083.0,60499.0,0.00013161,25.0,0.44344,1.042
85,6107.0,61205.0,0.00012654,25.0,0.44328,1.0472
86,6131.0,61934.0,0.00012149,26.0,0.44413,1.0248
87,6155.0,62668.0,0.00011657,26.0,0.44371,1.0272
88,6178.0,63372.0,0.00011202,26.0,0.44367,1.0249
89,6201.0,64082.0,0.00010761,27.0,0.44385,1.0332
90,6224.0,64812.0,0.00010325,27.0,0.44374,1.0133
91,6247.0,65543.0,9.9087e-05,27.0,0.44381,1.0377
92,6269.0,66242.0,9.5283e-05,27.0,0.44364,1.0415
93,6292.0,66993.0,9.1409e-05,28.0,0.4428,1.0239
94,6313.0,67686.0,8.8015e-05,28.0,0.44339,1.0318
95,6335.0,68411.0,8.4659e-05,28.0,0.44356,1.0274
96,6357.0,69140.0,8.1496e-05,29.0,0.4434,1.0312
97,6378.0,69858.0,7.8582e-05,29.0,0.44269,1.0244
98,6399.0,70576.0,7.5872e-05,29.0,0.44267,1.0271
99,6420.0,71294.0,7.337e-05,29.0,0.44307,1.0287
100,6441.0,72026.0,7.1039e-05,30.0,0.44297,1.025
101,6461.0,72732.0,6.8993e-05,30.0,0.44299,1.0269
102,6482.0,73475.0,6.7065e-05,30.0,0.44304,1.0183
103,6502.0,74183.0,6.5443e-05,31.0,0.44291,1.0284
104,6522.0,74914.0,6.3986e-05,31.0,0.443,1.0147
105,6541.0,75608.0,6.2811e-05,31.0,0.44272,1.0217
106,6561.0,76339.0,6.1794e-05,31.0,0.4435,1.0298
107,6580.0,77043.0,6.1029e-05,32.0,0.44301,1.0226
108,6600.0,77797.0,6.0444e-05,32.0,0.44317,1.0212
109,6619.0,78513.0,6.0112e-05,32.0,0.44362,1.0194
110,6635.0,79117.0,6.0003e-05,32.0,0.44296,1.0217
111,6637.0,79192.0,6e-05,32.0,0.44363,1.0256
