,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
90,2808.0,64817.0,0.0006,32.0,0.42925,3.8298
91,2839.0,65533.0,0.0006,32.0,0.42923,3.825
92,2870.0,66249.0,0.0006,32.0,0.42937,3.8256
93,2901.0,66965.0,0.0006,32.0,0.42901,3.7933
94,2932.0,67682.0,0.0006,32.0,0.42906,3.8229
95,2964.0,68421.0,0.0006,32.0,0.42909,3.7917
96,2995.0,69137.0,0.0006,32.0,0.42925,3.7801
97,3026.0,69854.0,0.0006,32.0,0.42832,3.7551
98,3057.0,70572.0,0.0006,32.0,0.4285,3.7831
99,3088.0,71289.0,0.0006,32.0,0.42813,3.7426
100,3119.0,72007.0,0.0006,32.0,0.42845,3.7681
101,3150.0,72724.0,0.0006,32.0,0.42803,3.7689
102,3181.0,73442.0,0.0006,32.0,0.42832,3.7846
103,3213.0,74183.0,0.0006,32.0,0.42817,3.7649
104,3244.0,74901.0,0.0006,32.0,0.42834,3.7551
105,3275.0,75619.0,0.0006,32.0,0.42806,3.792
106,3306.0,76336.0,0.0006,32.0,0.42815,3.7384
107,3337.0,77054.0,0.0006,32.0,0.42816,3.7678
108,3368.0,77771.0,0.0006,32.0,0.42802,3.7715
109,3399.0,78489.0,0.0006,32.0,0.42829,3.7253
110,3425.0,79091.0,0.0006,32.0,0.42807,3.7248
111,3430.0,79207.0,0.0006,32.0,0.42907,3.7419
