,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0039661,0.0,320.0,0.0,10.982
1,4.0,917.8,9.9997e-05,320.0,0.0,9.769
2,7.0,1605.0,9.998e-05,320.0,0.0,9.3982
3,10.0,2292.1,9.9949e-05,320.0,0.0,9.1355
4,13.0,2981.5,9.9902e-05,320.0,0.0,8.8461
5,16.0,3669.3,9.984e-05,320.0,0.0,8.6097
6,19.0,4359.2,9.9764e-05,320.0,0.0,8.3642
7,22.0,5046.8,9.9672e-05,320.0,0.0,8.1972
8,26.0,5964.5,9.9528e-05,320.0,0.0,7.9147
9,29.0,6652.2,9.9402e-05,320.0,0.0,7.7744
10,32.0,7340.3,9.9262e-05,320.0,0.0,7.6594
11,35.0,8028.1,9.9108e-05,320.0,0.0,7.5172
12,38.0,8715.8,9.8939e-05,320.0,0.0,7.4123
13,41.0,9403.2,9.8756e-05,320.0,0.0,7.2957
14,44.0,10092.0,9.8558e-05,320.0,0.0,7.247
15,48.0,11011.0,9.8273e-05,320.0,0.0,7.1598
16,51.0,11701.0,9.8043e-05,320.0,0.0,7.1147
17,54.0,12391.0,9.78e-05,320.0,0.0,7.0398
18,57.0,13080.0,9.7543e-05,320.0,0.0,7.0022
19,60.0,13770.0,9.7273e-05,320.0,0.0,6.9553
20,63.0,14458.0,9.699e-05,320.0,0.0,6.914
21,66.0,15148.0,9.6694e-05,320.0,0.0,6.8787
22,70.0,16068.0,9.628e-05,320.0,0.0,6.8051
23,73.0,16757.0,9.5955e-05,320.0,0.0,6.7337
24,76.0,17446.0,9.5618e-05,320.0,0.0,6.7261
25,79.0,18135.0,9.5269e-05,320.0,0.0,6.7293
26,82.0,18827.0,9.4909e-05,320.0,0.0,6.7029
27,85.0,19517.0,9.4537e-05,320.0,0.0,6.6612
28,88.0,20208.0,9.4154e-05,320.0,0.0,6.5949
29,91.0,20898.0,9.376e-05,320.0,0.0,6.5753
30,95.0,21819.0,9.3219e-05,320.0,0.0,6.5375
31,98.0,22510.0,9.2802e-05,320.0,0.0,6.4876
32,101.0,23200.0,9.2375e-05,320.0,0.0,6.4822
33,104.0,23889.0,9.1939e-05,320.0,0.0,6.4286
34,107.0,24580.0,9.1494e-05,320.0,0.0,6.4757
35,110.0,25272.0,9.1039e-05,320.0,0.0,6.4321
36,113.0,25963.0,9.0576e-05,320.0,0.0,6.4049
37,116.0,26655.0,9.0104e-05,320.0,0.0,6.4129
38,120.0,27578.0,8.9464e-05,320.0,0.0,6.3329
39,123.0,28269.0,8.8976e-05,320.0,0.0,6.3353
40,126.0,28959.0,8.8481e-05,320.0,0.0,6.3058
41,129.0,29649.0,8.798e-05,320.0,0.0,6.3192
42,132.0,30340.0,8.7473e-05,320.0,0.0,6.2953
43,135.0,31030.0,8.6961e-05,320.0,0.0,6.2547
44,138.0,31722.0,8.6442e-05,320.0,0.0,6.2435
45,141.0,32413.0,8.5919e-05,320.0,0.0,6.2721
46,145.0,33337.0,8.5213e-05,320.0,0.0,6.2236
47,148.0,34028.0,8.468e-05,320.0,0.0,6.2234
48,151.0,34719.0,8.4143e-05,320.0,0.0,6.2268
49,154.0,35410.0,8.3604e-05,320.0,0.0,6.2096
50,157.0,36101.0,8.3061e-05,320.0,0.0,6.184
51,160.0,36791.0,8.2517e-05,320.0,0.0,6.1751
52,163.0,37484.0,8.197e-05,320.0,0.0,6.14
53,166.0,38176.0,8.1421e-05,320.0,0.0,6.1788
