,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0046663,0.0,1.0,-100.0,10.982
1,497.0,721.41,0.00059996,2.0,0.42593,6.2711
2,992.0,1440.9,0.0005997,2.0,0.42601,6.0313
3,1487.0,2160.3,0.00059923,2.0,0.42638,5.7848
4,1929.0,2881.9,0.00059854,3.0,0.42727,5.5542
5,2260.0,3601.3,0.00059762,3.0,0.42775,5.391
6,2591.0,4320.8,0.00059649,3.0,0.4276,5.2688
7,2922.0,5040.3,0.00059514,3.0,0.42761,5.204
8,3199.0,5761.2,0.00059357,4.0,0.4282,5.0279
9,3448.0,6481.9,0.00059178,4.0,0.42766,4.9122
10,3697.0,7202.8,0.00058978,4.0,0.42735,4.8219
11,3945.0,7921.1,0.00058757,4.0,0.42788,4.7651
12,4144.0,8640.4,0.00058515,5.0,0.42772,4.6598
13,4343.0,9360.4,0.00058251,5.0,0.42829,4.6254
14,4542.0,10081.0,0.00057967,5.0,0.42846,4.5356
15,4731.0,10804.0,0.00057661,6.0,0.42533,4.5075
16,4897.0,11524.0,0.00057336,6.0,0.42784,4.4698
17,5062.0,12241.0,0.00056993,6.0,0.42792,4.4551
18,5228.0,12961.0,0.00056627,6.0,0.42403,4.418
19,5378.0,13681.0,0.00056244,7.0,0.43031,4.3524
20,5521.0,14404.0,0.00055839,7.0,0.42868,4.323
21,5663.0,15122.0,0.00055418,7.0,0.42882,4.3141
22,5805.0,15841.0,0.00054979,7.0,0.42867,4.2988
23,5930.0,16563.0,0.00054519,8.0,0.42939,4.2484
24,6054.0,17280.0,0.00054045,8.0,0.42911,4.2481
25,6179.0,18003.0,0.0005355,8.0,0.42856,4.2147
26,6299.0,18723.0,0.00053041,9.0,0.42834,4.1915
27,6410.0,19445.0,0.00052512,9.0,0.42867,4.164
28,6520.0,20160.0,0.00051973,9.0,0.4286,4.1522
29,6631.0,20882.0,0.00051414,9.0,0.42892,4.1334
30,6735.0,21606.0,0.00050837,10.0,0.42845,4.1484
31,6834.0,22322.0,0.00050253,10.0,0.42873,4.1048
32,6934.0,23045.0,0.00049649,10.0,0.42833,4.0889
33,7033.0,23760.0,0.00049036,10.0,0.42806,4.0907
34,7124.0,24483.0,0.00048405,11.0,0.42851,4.0767
35,7215.0,25207.0,0.00047761,11.0,0.42842,4.0377
36,7305.0,25923.0,0.00047111,11.0,0.4282,4.0115
37,7393.0,26641.0,0.00046447,12.0,0.42822,3.9962
38,7476.0,27362.0,0.00045771,12.0,0.42811,4.0193
39,7559.0,28082.0,0.00045084,12.0,0.42826,3.9722
40,7642.0,28802.0,0.00044386,12.0,0.4279,3.9463
41,7721.0,29524.0,0.00043679,13.0,0.42868,3.9684
42,7798.0,30248.0,0.00042961,13.0,0.42839,3.9849
43,7874.0,30962.0,0.00042243,13.0,0.42842,3.9696
44,7951.0,31686.0,0.00041508,13.0,0.42803,3.9358
45,8022.0,32404.0,0.00040773,14.0,0.42861,3.8995
46,8093.0,33123.0,0.00040031,14.0,0.42856,3.9378
47,8164.0,33842.0,0.00039282,14.0,0.42816,3.8955
48,8234.0,34566.0,0.00038524,15.0,0.42834,3.895
49,8300.0,35282.0,0.00037769,15.0,0.42871,3.8782
50,8367.0,36008.0,0.00036998,15.0,0.42857,3.8616
51,8433.0,36724.0,0.00036236,15.0,0.42831,3.849
52,8497.0,37448.0,0.00035463,16.0,0.42841,3.9039
53,8559.0,38166.0,0.00034694,16.0,0.4285,3.8667
54,8621.0,38883.0,0.00033924,16.0,0.42834,3.8415
55,8683.0,39601.0,0.00033154,16.0,0.42808,3.8606
56,8746.0,40330.0,0.0003237,16.0,0.42828,3.852
57,8808.0,41048.0,0.00031599,16.0,0.42829,3.8466
58,8870.0,41766.0,0.0003083,16.0,0.42797,3.7887
59,8932.0,42483.0,0.00030062,16.0,0.42796,3.8145
60,8994.0,43201.0,0.00029296,16.0,0.42804,3.8255
61,9057.0,43931.0,0.00028521,16.0,0.42817,3.8027
62,9119.0,44649.0,0.00027762,16.0,0.4281,3.802
63,9181.0,45367.0,0.00027007,16.0,0.42809,3.7812
64,9243.0,46085.0,0.00026258,16.0,0.42836,3.769
65,9305.0,46803.0,0.00025513,16.0,0.4279,3.7458
