,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0049789,0.0,1.0,-100.0,10.982
1,722.0,720.4,0.00059996,1.0,0.43768,6.1093
2,1444.0,1440.9,0.0005997,1.0,0.43733,5.749
3,2165.0,2160.3,0.00059923,1.0,0.43697,5.5647
4,2887.0,2880.8,0.00059854,1.0,0.43242,5.3672
5,3608.0,3600.2,0.00059762,1.0,0.43442,5.2975
6,4330.0,4320.5,0.00059649,1.0,0.43331,5.1509
7,5052.0,5040.6,0.00059514,1.0,0.43377,5.0392
8,5774.0,5760.8,0.00059357,1.0,0.43787,4.9718
9,6495.0,6480.0,0.00059178,1.0,0.43864,4.9504
10,7217.0,7200.4,0.00058978,1.0,0.43189,4.9227
11,7939.0,7920.9,0.00058756,1.0,0.43405,4.8312
12,8660.0,8640.4,0.00058514,1.0,0.43495,4.7945
13,9381.0,9360.1,0.0005825,1.0,0.43795,4.6944
14,10103.0,10081.0,0.00057966,1.0,0.43279,4.7085
15,10824.0,10800.0,0.00057661,1.0,0.43585,4.7116
16,11545.0,11521.0,0.00057336,1.0,0.46222,4.6891
17,12264.0,12240.0,0.00056991,1.0,0.41289,4.6438
18,12981.0,12960.0,0.00056626,1.0,0.43789,4.6374
19,13693.0,13680.0,0.00056242,1.0,0.45338,4.6742
20,14408.0,14401.0,0.00055839,1.0,0.43185,4.617
21,15122.0,15121.0,0.00055417,1.0,0.43939,4.5925
22,15837.0,15841.0,0.00054976,1.0,0.4302,4.5442
23,16555.0,16560.0,0.00054518,1.0,0.44905,4.5743
24,17275.0,17280.0,0.00054042,1.0,0.41962,4.5661
25,17996.0,18001.0,0.00053548,1.0,0.43327,4.5495
26,18716.0,18720.0,0.00053038,1.0,0.43909,4.5708
27,19437.0,19441.0,0.00052511,1.0,0.43606,4.5193
28,20157.0,20161.0,0.00051969,1.0,0.43708,4.5255
29,20877.0,20880.0,0.0005141,1.0,0.43154,4.4981
30,21597.0,21600.0,0.00050837,1.0,0.43151,4.4858
31,22318.0,22321.0,0.00050249,1.0,0.43503,4.528
32,23038.0,23040.0,0.00049647,1.0,0.43833,4.4836
33,23758.0,23760.0,0.00049031,1.0,0.43617,4.4701
34,24479.0,24481.0,0.00048401,1.0,0.43052,4.4567
35,25199.0,25201.0,0.0004776,1.0,0.43791,4.4786
36,25919.0,25921.0,0.00047106,1.0,0.43668,4.4723
37,26638.0,26640.0,0.00046441,1.0,0.43723,4.4453
38,27359.0,27361.0,0.00045764,1.0,0.4328,4.4154
39,28079.0,28081.0,0.00045077,1.0,0.43573,4.3929
40,28799.0,28801.0,0.0004438,1.0,0.43171,4.4217
41,29518.0,29520.0,0.00043675,1.0,0.43196,4.4282
42,30238.0,30241.0,0.00042959,1.0,0.43069,4.3713
43,30958.0,30961.0,0.00042236,1.0,0.43263,4.4091
44,31677.0,31681.0,0.00041506,1.0,0.4333,4.4332
45,32396.0,32401.0,0.00040768,1.0,0.433,4.4006
46,33115.0,33121.0,0.00040024,1.0,0.42854,4.3984
47,33834.0,33841.0,0.00039274,1.0,0.43129,4.3765
48,34553.0,34561.0,0.00038519,1.0,0.42936,4.3953
49,35271.0,35280.0,0.0003776,1.0,0.43292,4.4309
50,35990.0,36000.0,0.00036996,1.0,0.43071,4.2734
51,36709.0,36720.0,0.0003623,1.0,0.43286,4.3522
52,37428.0,37440.0,0.0003546,1.0,0.43167,4.3436
53,38147.0,38160.0,0.00034689,1.0,0.43354,4.3505
54,38866.0,38880.0,0.00033916,1.0,0.43187,4.3325
55,39585.0,39600.0,0.00033142,1.0,0.43376,4.3115
56,40304.0,40321.0,0.00032368,1.0,0.43643,4.2796
57,41022.0,41040.0,0.00031596,1.0,0.43852,4.3067
58,41741.0,41761.0,0.00030823,1.0,0.43233,4.2765
59,42459.0,42480.0,0.00030054,1.0,0.43301,4.2846
60,43178.0,43201.0,0.00029285,1.0,0.43,4.2914
61,43896.0,43921.0,0.00028521,1.0,0.43244,4.2548
62,44615.0,44641.0,0.0002776,1.0,0.43545,4.2656
63,45333.0,45360.0,0.00027003,1.0,0.43149,4.2651
64,46051.0,46080.0,0.00026252,1.0,0.43222,4.2808
65,46770.0,46801.0,0.00025505,1.0,0.43314,4.1956
66,47488.0,47520.0,0.00024765,1.0,0.43583,4.1815
