,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.006813,0.0,32.0,0.0,10.982
1,31.0,721.99,0.00059996,32.0,0.0,7.2535
2,62.0,1445.4,0.00059971,32.0,0.0,6.7719
3,93.0,2168.9,0.00059924,32.0,0.0,6.5187
4,124.0,2892.7,0.00059855,32.0,0.0,6.3623
5,155.0,3617.7,0.00059763,32.0,0.0,6.2367
6,186.0,4342.8,0.00059649,32.0,0.0,6.1267
7,216.0,5044.8,0.00059517,32.0,0.0,6.003
8,247.0,5769.5,0.0005936,32.0,0.0,5.9447
9,278.0,6494.2,0.0005918,32.0,0.0,5.8545
10,309.0,7219.1,0.00058979,32.0,0.0,5.7892
11,339.0,7920.5,0.00058764,32.0,0.0,5.6537
12,370.0,8644.7,0.0005852,32.0,0.0,5.6202
13,401.0,9369.0,0.00058255,32.0,0.0,5.5629
14,432.0,10093.0,0.0005797,32.0,0.0,5.4696
15,463.0,10818.0,0.00057663,32.0,0.0,5.4263
16,494.0,11543.0,0.00057336,32.0,0.0,5.3417
17,524.0,12245.0,0.00057,32.0,0.0,5.2807
18,555.0,12969.0,0.00056634,32.0,0.0,5.2105
19,586.0,13693.0,0.00056248,32.0,0.0,5.1459
20,617.0,14417.0,0.00055842,32.0,0.0,5.0891
21,648.0,15141.0,0.00055418,32.0,0.0,5.0453
22,678.0,15843.0,0.00054989,32.0,0.0,4.9882
23,709.0,16568.0,0.00054528,32.0,0.0,4.9611
24,740.0,17293.0,0.00054048,32.0,0.0,4.9079
25,771.0,18019.0,0.00053551,32.0,0.0,4.8392
26,801.0,18721.0,0.00053054,32.0,0.0,4.8316
27,832.0,19447.0,0.00052524,32.0,0.0,4.7545
28,863.0,20171.0,0.00051978,32.0,0.0,4.6781
29,894.0,20896.0,0.00051416,32.0,0.0,4.7088
30,925.0,21621.0,0.00050838,32.0,0.0,4.6206
31,955.0,22323.0,0.00050266,32.0,0.0,4.5403
32,986.0,23047.0,0.0004966,32.0,0.0,4.5484
33,1017.0,23773.0,0.00049039,32.0,0.0,4.5105
34,1048.0,24499.0,0.00048406,32.0,0.0,4.4559
35,1078.0,25200.0,0.0004778,32.0,0.0,4.444
36,1109.0,25926.0,0.00047122,32.0,0.0,4.4383
37,1140.0,26651.0,0.00046452,32.0,0.0,4.3968
38,1171.0,27376.0,0.00045771,32.0,0.0,4.3792
39,1202.0,28101.0,0.00045079,32.0,0.0,4.3543
40,1232.0,28803.0,0.000444,32.0,0.0,4.3253
41,1263.0,29528.0,0.00043689,32.0,0.0,4.3182
42,1294.0,30253.0,0.00042969,32.0,0.0,4.2836
43,1325.0,30979.0,0.0004224,32.0,0.0,4.2857
44,1355.0,31682.0,0.00041527,32.0,0.0,4.2391
45,1386.0,32409.0,0.00040782,32.0,0.0,4.2289
46,1417.0,33135.0,0.00040032,32.0,0.0,4.2229
47,1448.0,33861.0,0.00039276,32.0,0.0,4.1899
48,1478.0,34564.0,0.0003854,32.0,0.0,4.203
49,1509.0,35290.0,0.00037773,32.0,0.0,4.1901
50,1540.0,36017.0,0.00037003,32.0,0.0,4.1272
51,1571.0,36743.0,0.0003623,32.0,0.0,4.113
52,1601.0,37446.0,0.00035479,32.0,0.0,4.1468
53,1632.0,38173.0,0.000347,32.0,0.0,4.1282
54,1663.0,38900.0,0.00033919,32.0,0.0,4.1233
55,1693.0,39605.0,0.00033162,32.0,0.0,4.0893
