,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0039217,0.0,32.0,-100.0,10.982
1,23.0,728.21,0.00059996,32.0,0.43985,7.3706
2,46.0,1455.4,0.00059971,32.0,0.43837,6.9999
3,69.0,2183.1,0.00059924,32.0,0.4389,6.6656
4,92.0,2910.9,0.00059854,32.0,0.43868,6.4096
5,114.0,3607.4,0.00059766,32.0,0.43826,6.3437
6,137.0,4336.1,0.00059652,32.0,0.43764,6.2138
7,160.0,5063.9,0.00059515,32.0,0.43859,6.1554
8,182.0,5761.7,0.00059364,32.0,0.43837,6.0176
9,205.0,6489.2,0.00059184,32.0,0.43932,5.954
10,228.0,7216.9,0.00058982,32.0,0.43868,5.9098
11,251.0,7944.6,0.00058759,32.0,0.43747,5.8376
12,273.0,8640.4,0.00058525,32.0,0.4381,5.6946
13,296.0,9368.1,0.00058259,32.0,0.43896,5.6185
14,319.0,10096.0,0.00057972,32.0,0.43872,5.6147
15,342.0,10824.0,0.00057664,32.0,0.43847,5.5196
16,364.0,11521.0,0.0005735,32.0,0.43834,5.4314
17,387.0,12249.0,0.00057002,32.0,0.43805,5.3718
18,410.0,12977.0,0.00056634,32.0,0.43866,5.2856
19,433.0,13705.0,0.00056246,32.0,0.43878,5.2757
20,455.0,14401.0,0.00055856,32.0,0.43853,5.2507
21,478.0,15130.0,0.0005543,32.0,0.43829,5.1697
22,501.0,15858.0,0.00054985,32.0,0.4378,5.1537
23,524.0,16586.0,0.00054521,32.0,0.43853,5.0792
24,546.0,17285.0,0.0005406,32.0,0.43842,5.0056
25,569.0,18015.0,0.0005356,32.0,0.43594,4.9771
26,592.0,18744.0,0.00053044,32.0,0.43818,4.9072
27,614.0,19442.0,0.00052533,32.0,0.43777,4.9079
28,637.0,20173.0,0.00051983,32.0,0.43763,4.9169
29,660.0,20902.0,0.00051418,32.0,0.43753,4.8566
30,683.0,21631.0,0.00050837,32.0,0.43817,4.7642
31,705.0,22329.0,0.00050267,32.0,0.43754,4.7786
32,728.0,23059.0,0.00049657,32.0,0.43793,4.7039
33,751.0,23789.0,0.00049033,32.0,0.43802,4.679
34,773.0,24486.0,0.00048424,32.0,0.43807,4.6422
35,796.0,25216.0,0.00047774,32.0,0.43797,4.5987
36,819.0,25945.0,0.00047112,32.0,0.43722,4.5766
37,841.0,26643.0,0.00046467,32.0,0.43761,4.5366
38,864.0,27372.0,0.00045782,32.0,0.43771,4.5297
39,887.0,28102.0,0.00045087,32.0,0.43777,4.4867
40,910.0,28831.0,0.00044381,32.0,0.4373,4.4658
41,932.0,29530.0,0.00043696,32.0,0.4371,4.4374
42,955.0,30260.0,0.00042971,32.0,0.43695,4.4107
43,978.0,30990.0,0.00042237,32.0,0.43749,4.3997
44,1000.0,31689.0,0.00041529,32.0,0.43717,4.3395
45,1023.0,32419.0,0.00040781,32.0,0.43731,4.3753
46,1046.0,33149.0,0.00040026,32.0,0.43743,4.338
47,1068.0,33847.0,0.00039299,32.0,0.4376,4.3146
48,1091.0,34578.0,0.00038533,32.0,0.43722,4.2671
49,1114.0,35308.0,0.00037763,32.0,0.43788,4.2737
50,1136.0,36007.0,0.00037022,32.0,0.43685,4.2889
51,1159.0,36738.0,0.00036244,32.0,0.43695,4.2169
52,1182.0,37468.0,0.00035464,32.0,0.43759,4.246
53,1204.0,38166.0,0.00034716,32.0,0.437,4.2116
54,1227.0,38897.0,0.00033932,32.0,0.4371,4.2316
55,1250.0,39627.0,0.00033147,32.0,0.43702,4.2211
56,1272.0,40326.0,0.00032396,32.0,0.4372,4.1681
57,1295.0,41057.0,0.00031611,32.0,0.43695,4.179
58,1318.0,41787.0,0.00030828,32.0,0.43765,4.1358
59,1340.0,42486.0,0.00030081,32.0,0.43718,4.1538
60,1363.0,43217.0,0.00029301,32.0,0.43773,4.0896
61,1386.0,43947.0,0.00028525,32.0,0.43742,4.1093
62,1408.0,44646.0,0.00027786,32.0,0.43721,4.115
63,1431.0,45377.0,0.00027018,32.0,0.43629,4.102
64,1454.0,46108.0,0.00026255,32.0,0.43617,4.0971
65,1476.0,46808.0,0.00025529,32.0,0.43666,4.0688
66,1499.0,47538.0,0.00024778,32.0,0.43625,4.0837
67,1522.0,48270.0,0.00024033,32.0,0.43725,4.0927
68,1544.0,48969.0,0.00023328,32.0,0.43689,4.0652
69,1567.0,49700.0,0.00022599,32.0,0.43684,4.0314
70,1590.0,50430.0,0.00021879,32.0,0.4368,4.0341
71,1612.0,51130.0,0.00021199,32.0,0.43647,4.0686
72,1635.0,51861.0,0.00020497,32.0,0.43658,4.0033
73,1657.0,52561.0,0.00019836,32.0,0.43681,4.0035
74,1680.0,53292.0,0.00019155,32.0,0.43675,4.0371
75,1703.0,54023.0,0.00018486,32.0,0.43679,3.9962
76,1725.0,54722.0,0.00017859,32.0,0.43696,4.0137
77,1748.0,55453.0,0.00017215,32.0,0.43698,3.9835
78,1771.0,56184.0,0.00016584,32.0,0.43758,3.9896
79,1793.0,56883.0,0.00015994,32.0,0.43692,3.9953
80,1816.0,57614.0,0.00015392,32.0,0.43728,3.9899
81,1839.0,58345.0,0.00014804,32.0,0.43734,3.9706
82,1861.0,59044.0,0.00014256,32.0,0.4371,3.9555
83,1884.0,59774.0,0.000137,32.0,0.43705,3.9748
84,1907.0,60504.0,0.00013159,32.0,0.43674,3.9422
85,1929.0,61203.0,0.00012657,32.0,0.43747,3.9621
86,1952.0,61934.0,0.0001215,32.0,0.43685,3.9257
87,1975.0,62665.0,0.0001166,32.0,0.43638,3.9341
88,1997.0,63364.0,0.00011208,32.0,0.43697,3.9345
89,2020.0,64095.0,0.00010753,32.0,0.43664,3.9165
90,2043.0,64827.0,0.00010317,32.0,0.43636,3.9168
91,2065.0,65526.0,9.9181e-05,32.0,0.43672,3.9336
92,2088.0,66258.0,9.52e-05,32.0,0.43642,3.9139
93,2111.0,66989.0,9.1422e-05,32.0,0.43731,3.9011
94,2133.0,67688.0,8.7997e-05,32.0,0.43648,3.8954
95,2156.0,68419.0,8.4617e-05,32.0,0.43683,3.8878
96,2179.0,69150.0,8.1444e-05,32.0,0.43689,3.8892
97,2201.0,69850.0,7.8605e-05,32.0,0.43704,3.8967
98,2224.0,70581.0,7.5844e-05,32.0,0.43674,3.9234
99,2246.0,71281.0,7.3406e-05,32.0,0.43659,3.9068
100,2269.0,72013.0,7.1068e-05,32.0,0.43615,3.8768
101,2292.0,72744.0,6.8952e-05,32.0,0.43689,3.8695
102,2314.0,73443.0,6.7134e-05,32.0,0.43664,3.8994
103,2337.0,74174.0,6.5452e-05,32.0,0.43683,3.9052
104,2360.0,74906.0,6.3992e-05,32.0,0.43726,3.8861
105,2382.0,75605.0,6.2807e-05,32.0,0.43645,3.8802
106,2405.0,76337.0,6.179e-05,32.0,0.43639,3.8983
107,2428.0,77069.0,6.1e-05,32.0,0.43684,3.8544
108,2450.0,77768.0,6.0458e-05,32.0,0.43643,3.8637
109,2473.0,78500.0,6.0115e-05,32.0,0.43665,3.9063
110,2492.0,79104.0,6.0003e-05,32.0,0.43651,3.8526
111,2493.0,79136.0,6.0002e-05,32.0,0.24367,3.8528
112,2494.0,79168.0,6.0001e-05,32.0,0.31237,3.8758
113,2495.0,79199.0,6e-05,32.0,0.31181,3.8922
114,2496.0,79232.0,6e-05,32.0,0.30765,3.8344
