,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
97,1878.0,69855.0,7.8604e-05,32.0,0.4486,1.2948
98,1897.0,70563.0,7.593e-05,32.0,0.44855,1.3032
99,1917.0,71308.0,7.3332e-05,32.0,0.44854,1.2983
100,1936.0,72016.0,7.1074e-05,32.0,0.44841,1.2831
101,1955.0,72724.0,6.9021e-05,32.0,0.44871,1.2913
102,1975.0,73469.0,6.7084e-05,32.0,0.44856,1.2902
103,1994.0,74177.0,6.5457e-05,32.0,0.44847,1.2761
104,2013.0,74885.0,6.4041e-05,32.0,0.44847,1.2855
105,2033.0,75630.0,6.2778e-05,32.0,0.44844,1.2908
106,2052.0,76338.0,6.1796e-05,32.0,0.44866,1.2948
107,2071.0,77046.0,6.1026e-05,32.0,0.44835,1.2907
108,2091.0,77791.0,6.0447e-05,32.0,0.44854,1.2793
109,2110.0,78499.0,6.0116e-05,32.0,0.44839,1.2888
110,2126.0,79095.0,6.0004e-05,32.0,0.44854,1.2872
111,2129.0,79207.0,6e-05,32.0,0.44844,1.2717
