,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0050917,0.0,1.0,-100.0,10.963
1,370.0,720.03,0.00059996,2.0,0.4454,6.1357
2,740.0,1440.4,0.00059971,2.0,0.44459,5.7136
3,1109.0,2160.6,0.00059923,2.0,0.44592,5.4592
4,1439.0,2882.6,0.00059854,3.0,0.44629,5.238
5,1685.0,3600.0,0.00059763,3.0,0.44586,5.0999
6,1932.0,4320.3,0.00059649,3.0,0.44744,4.9344
7,2179.0,5040.1,0.00059514,3.0,0.44656,4.8446
8,2386.0,5762.1,0.00059357,4.0,0.44682,4.7065
9,2571.0,6482.0,0.00059178,4.0,0.44661,4.6608
10,2756.0,7201.2,0.00058979,4.0,0.44316,4.5787
11,2941.0,7920.9,0.00058757,4.0,0.44714,4.5206
12,3090.0,8644.0,0.00058514,5.0,0.44719,4.4936
13,3238.0,9362.6,0.00058251,5.0,0.44635,4.4576
14,3386.0,10081.0,0.00057967,5.0,0.4464,4.3756
15,3526.0,10800.0,0.00057663,6.0,0.44644,4.3647
16,3650.0,11523.0,0.00057337,6.0,0.44712,4.3021
17,3774.0,12245.0,0.00056991,6.0,0.44783,4.2692
18,3897.0,12963.0,0.00056627,6.0,0.4449,4.2251
19,4009.0,13684.0,0.00056243,7.0,0.44706,4.1503
20,4115.0,14406.0,0.00055839,7.0,0.44601,4.1629
21,4220.0,15120.0,0.0005542,7.0,0.44672,4.174
22,4326.0,15841.0,0.0005498,7.0,0.44659,4.1578
23,4419.0,16563.0,0.00054521,8.0,0.44517,4.0984
24,4512.0,17286.0,0.00054043,8.0,0.44464,4.1331
25,4604.0,18001.0,0.00053553,8.0,0.44682,4.068
26,4694.0,18727.0,0.00053039,9.0,0.44574,4.1024
27,4776.0,19445.0,0.00052514,9.0,0.44691,4.0321
28,4858.0,20162.0,0.00051973,9.0,0.44639,4.0261
29,4940.0,20881.0,0.00051416,9.0,0.44658,4.0014
30,5017.0,21601.0,0.00050843,10.0,0.44687,3.9922
31,5091.0,22321.0,0.00050256,10.0,0.44704,3.9843
32,5166.0,23050.0,0.00049646,10.0,0.44572,3.9361
33,5240.0,23769.0,0.00049031,10.0,0.44558,3.9414
34,5307.0,24485.0,0.00048407,11.0,0.44585,3.9142
35,5374.0,25204.0,0.00047766,11.0,0.44534,3.9605
36,5441.0,25923.0,0.00047113,11.0,0.44378,3.9211
37,5506.0,26640.0,0.00046451,12.0,0.44546,3.9123
38,5568.0,27365.0,0.0004577,12.0,0.44514,3.9151
39,5630.0,28090.0,0.00045078,12.0,0.44512,3.8778
40,5691.0,28805.0,0.00044387,12.0,0.44431,3.8453
41,5750.0,29530.0,0.00043676,13.0,0.44628,3.8749
42,5807.0,30252.0,0.00042959,13.0,0.44345,3.851
43,5863.0,30964.0,0.00042245,13.0,0.44467,3.8421
